,0,period
13939,"[49, 365, 141, 15]",2017
13940,"[328, 523, 15, 401, 212, 154, 475, 414, 610, 114, 380]",2017
13941,"[448, 401, 610]",2017
13942,"[610, 515, 363, 599, 125]",2017
13943,"[328, 141, 190, 471]",2017
13944,"[610, 67, 517, 599, 551, 328, 141, 365, 15, 461, 561, 50, 400, 279, 475, 380]",2017
13945,"[515, 517, 141, 526, 15, 401, 154, 30, 159, 550, 551, 561, 67, 328, 212, 599, 471, 601, 352, 610, 365, 114, 380]",2017
13946,"[352, 610, 517, 551, 328, 365, 141, 114, 50, 212, 154, 475, 380, 190]",2017
13947,"[65, 610, 561, 305, 599, 551, 380]",2017
13948,"[141, 15, 401, 279, 154, 30, 159, 551, 47, 561, 67, 328, 212, 599, 601, 475, 352, 365, 380]",2017
13949,"[408, 561, 380, 599]",2017
13950,"[50, 365, 341, 517, 328, 475, 380, 141]",2017
13951,"[400, 212, 599, 159, 551, 106, 365, 47, 49]",2017
13952,"[114, 380, 365, 471]",2017
13953,"[352, 550, 599, 551, 328, 523, 365, 15, 561, 212, 279, 282, 414]",2017
13954,"[141, 15, 401, 599, 610, 561, 50, 252, 380]",2017
13955,"[352, 599, 551, 328, 523, 365, 526, 15, 400, 561, 212, 279, 282]",2017
13956,"[159, 50, 599, 328, 279, 47]",2017
13957,"[515, 517, 141, 526, 15, 401, 154, 30, 159, 550, 551, 561, 67, 328, 212, 599, 471, 601, 352, 610, 365, 380]",2017
13958,"[550, 212, 365, 414]",2017
13959,"[352, 610, 599, 328, 282, 141, 365, 190, 561, 114, 212, 279, 154, 475, 380, 414]",2017
13960,"[125, 462, 599]",2017
13961,"[380, 21, 279]",2017
13962,"[517, 15, 212, 279, 352, 610, 551, 561, 50]",2017
13963,"[328, 50, 380, 341]",2017
13964,"[610, 414, 550, 551, 328, 365, 141, 15, 561, 212, 599, 475, 380, 190]",2017
13965,"[352, 252, 517, 141]",2017
13966,"[610, 125, 414, 119]",2017
13967,"[517, 380, 125]",2017
13968,"[517, 328, 523, 141, 526, 471, 599, 352, 365, 190]",2017
13969,"[401, 50, 380, 551]",2017
13970,"[352, 282, 461, 599]",2017
13971,"[610, 517, 526]",2017
13972,"[65, 515, 328, 523, 15, 352, 433, 561, 190]",2017
13973,"[352, 517, 551, 50, 380, 318]",2017
13974,"[515, 517, 523, 141, 15, 400, 401, 279, 413, 30, 548, 551, 561, 443, 67, 328, 212, 599, 475, 352, 363, 365, 380]",2017
13975,"[328, 365, 433, 282, 380]",2017
13976,"[610, 252, 414, 599]",2017
13977,"[561, 610, 475, 380, 365, 413, 15]",2017
13978,"[112, 363, 599]",2017
13979,"[154, 380, 517, 599]",2017
13980,"[517, 328, 305, 50, 599, 380]",2017
13981,"[49, 475, 380, 279]",2017
13982,"[328, 363, 526, 47, 599, 159]",2017
13983,"[561, 50, 154]",2017
13984,"[363, 462, 599]",2017
13985,"[400, 610, 50, 212, 599, 328, 523, 15]",2017
13986,"[67, 517, 141, 401, 599, 154, 475, 50, 380]",2017
13987,"[352, 561, 610, 50, 279, 282, 475, 141]",2017
13988,"[400, 49, 599, 551]",2017
13989,"[352, 517, 551, 599, 461, 413]",2017
13990,"[65, 461, 599, 561]",2017
13991,"[65, 279, 461, 561]",2017
13992,"[448, 610, 475]",2017
13993,"[400, 49, 212, 599, 551, 47]",2017
13994,"[517, 141, 212, 599, 154, 159, 352, 551, 363, 365, 561]",2017
13995,"[610, 67, 517, 599, 551, 365, 141, 15, 401, 50, 561, 114, 49, 471, 475, 380, 190, 159]",2017
13996,"[401, 50, 252]",2017
13997,"[328, 190, 47]",2017
13998,"[352, 561, 365, 190]",2017
13999,"[328, 414, 551]",2017
14000,"[305, 380, 365]",2017
14001,"[610, 550, 551, 365, 15, 561, 212, 599, 154, 475, 380, 414]",2017
14002,"[610, 526, 47]",2017
14003,"[401, 21]",2017
14004,"[551, 517, 471]",2017
14005,"[49, 517, 413, 15]",2017
14006,"[154, 523, 610]",2017
14007,"[328, 50, 114, 212, 21, 380]",2017
14008,"[448, 610, 365, 15]",2017
14009,"[114, 517, 141, 551, 599, 523, 365, 15]",2017
14010,"[67, 517, 15, 212, 599, 279, 413, 159, 352, 365, 561]",2017
14011,"[401, 125]",2017
14012,"[352, 517, 599, 551, 328, 141, 15, 400, 561, 47, 433, 279, 380, 190]",2017
14013,"[65, 517, 413, 561]",2017
14014,"[282, 365, 159]",2017
14015,"[352, 610, 365, 212, 21, 279]",2017
14016,"[154, 365, 190, 141]",2017
14017,"[610, 517, 599, 551, 328, 365, 141, 561, 50, 212, 21, 279, 380]",2017
14018,"[50, 212, 517, 475, 551, 523, 365]",2017
14019,"[341, 551]",2017
14020,"[328, 154, 475, 610, 114, 50, 249, 380, 190]",2017
14021,"[352, 50, 282, 599]",2017
14022,"[380, 50, 475, 212]",2017
14023,"[352, 550, 551, 365, 599, 414]",2017
14024,"[352, 610, 599, 550, 551, 15, 561, 114, 212, 279, 408, 475, 380, 414]",2017
14025,"[318, 252, 249, 380, 125, 414]",2017
14026,"[517, 400, 599, 352, 551, 365, 47, 561, 50, 433, 380]",2017
14027,"[282, 380, 365]",2017
14028,"[610, 414, 159]",2017
14029,"[328, 471, 599, 475, 610, 365, 561, 380, 190]",2017
14030,"[352, 610, 517, 328, 365, 141, 190, 114, 212, 599, 154, 475, 380, 414]",2017
14031,"[610, 328, 365, 18, 279]",2017
14032,"[515, 517, 471]",2017
14033,"[352, 365, 114, 599, 414]",2017
14034,"[352, 610, 551, 599, 328, 380, 279, 462]",2017
14035,"[49, 610, 475, 279]",2017
14036,"[515, 523, 141, 15, 401, 279, 30, 551, 561, 443, 65, 67, 328, 212, 599, 601, 475, 352, 610, 365, 380]",2017
14037,"[65, 550, 551]",2017
14038,"[515, 517, 328, 523, 15, 471, 352, 561, 190]",2017
14039,"[380, 252, 21]",2017
14040,"[50, 212, 159]",2017
14041,"[352, 212, 414, 47]",2017
14042,"[561, 50, 380, 114]",2017
14043,"[114, 523, 599]",2017
14044,"[352, 599, 328, 365, 15, 49, 561, 279, 601, 475, 380]",2017
14045,"[517, 141, 212, 599, 413, 610, 365, 47, 50, 380]",2017
14046,"[610, 551, 212, 475, 380, 190]",2017
14047,"[517, 523, 461, 141, 15, 599, 413, 159, 352, 551, 365]",2017
14048,"[328, 526, 15, 599, 279, 414, 352, 551, 561]",2017
14049,"[67, 15, 401, 475, 610, 561, 50, 114, 380]",2017
14050,"[249, 610, 365, 15]",2017
14051,"[352, 517, 599, 523, 380, 526, 159]",2017
14052,"[212, 599, 154, 414, 30, 352, 610, 561, 380, 252]",2017
14053,"[561, 114, 599, 471, 328, 475, 380, 365]",2017
14054,"[352, 561, 610, 517, 282, 380, 141, 47]",2017
14055,"[517, 599, 551, 328, 365, 141, 15, 400, 561, 114, 401, 279, 475, 380, 30, 159]",2017
14056,"[610, 279, 599, 159]",2017
14057,"[352, 610, 212, 47]",2017
14058,"[517, 141, 15, 599, 413, 159, 610, 365, 47, 380]",2017
14059,"[352, 517, 551, 523, 363, 461, 365, 141, 561, 212, 599, 154, 413, 159]",2017
14060,"[65, 475, 551]",2017
14061,"[279, 475, 414, 352, 610, 551, 249, 380, 125]",2017
14062,"[328, 50, 523, 610]",2017
14063,"[352, 550, 551, 523, 461, 365, 47, 526, 114, 50, 599, 159]",2017
14064,"[249, 380, 551]",2017
14065,"[517, 523, 141, 15, 400, 401, 279, 413, 30, 551, 561, 443, 65, 67, 328, 212, 599, 471, 475, 352, 363, 365, 380]",2017
14066,"[154, 475, 141, 599]",2017
14067,"[352, 561, 433, 517, 328, 523, 190, 15]",2017
14068,"[154, 159]",2017
14069,"[352, 401, 414, 599]",2017
14070,"[610, 599, 47, 18, 279, 125]",2017
14071,"[67, 328, 15, 212, 21, 475, 610, 50, 380]",2017
14072,"[15, 599, 279, 414, 352, 610, 561, 249, 380]",2017
14073,"[282, 517, 159]",2017
14074,"[599, 279, 154, 414, 352, 610, 561, 380, 252]",2017
14075,"[610, 599, 21, 279, 380]",2017
14076,"[471, 67, 517, 599, 550, 328, 141, 365, 15, 401, 50, 561, 475, 279, 443, 380, 190, 159]",2017
14077,"[154, 523, 365]",2017
14078,"[159, 517, 380, 141, 413, 47]",2017
14079,"[550, 475, 414, 551]",2017
14080,"[65, 414]",2017
14081,"[517, 15, 212, 279, 352, 610, 551, 47, 561, 50]",2017
14082,"[352, 561, 610, 551, 328, 249, 380, 47]",2017
14083,"[352, 610, 212, 517, 328, 414, 47]",2017
14084,"[328, 461, 400, 279, 599, 413, 352, 561, 380]",2017
14085,"[18, 526]",2017
14086,"[352, 561, 339, 279, 380]",2017
14087,"[352, 462, 599]",2017
14088,"[380, 341, 599, 551]",2017
14089,"[305, 212, 561, 279]",2017
14090,"[15, 599, 279, 154, 475, 550, 551, 365, 561, 252, 380]",2017
14091,"[352, 610, 212, 517, 551, 190]",2017
14092,"[328, 610, 414, 526]",2017
14093,"[523, 475, 212, 551]",2017
14094,"[610, 471, 328, 365, 141, 15, 526, 561, 401, 114, 599, 475, 380, 190]",2017
14095,"[65, 212, 471]",2017
14096,"[112, 561, 328, 599]",2017
14097,"[154, 475, 380, 550]",2017
14098,"[352, 65, 610, 517, 599, 551, 328, 15, 561, 50, 279, 380, 414]",2017
14099,"[414, 318]",2017
14100,"[523, 414, 279]",2017
14101,"[610, 517, 551, 328, 365, 141, 526, 279, 561, 212, 599, 380, 190, 159]",2017
14102,"[50, 515, 414]",2017
14103,"[610, 119]",2017
14104,"[328, 15, 400, 212, 599, 159, 610, 47, 50]",2017
14105,"[561, 50, 30, 610]",2017
14106,"[517, 328, 141, 15, 401, 599, 471, 475, 159, 561, 380]",2017
14107,"[523, 141, 212, 599, 154, 159, 352, 551, 365, 561]",2017
14108,"[15, 212, 599, 279, 352, 610, 551, 365, 50, 249, 380]",2017
14109,"[515, 523, 400, 471, 599, 279, 610, 551, 363, 49, 380]",2017
14110,"[352, 610, 50, 212, 249, 380]",2017
14111,"[352, 610, 517, 551, 523, 365, 141, 15, 561, 50, 599, 475, 380]",2017
14112,"[515, 517, 141, 15, 401, 279, 30, 550, 551, 561, 65, 67, 328, 599, 601, 352, 610, 365, 380]",2017
14113,"[67, 517, 599, 328, 365, 141, 15, 279, 401, 561, 50, 471, 475, 380, 190, 159]",2017
14114,"[352, 65, 15, 49, 561]",2017
14115,"[50, 212, 365, 414]",2017
14116,"[50, 339, 599, 249, 380, 414]",2017
14117,"[328, 15, 561, 21, 599, 380]",2017
14118,"[610, 252, 517, 414]",2017
14119,"[352, 610, 414, 47]",2017
14120,"[328, 15, 212, 599, 279, 414, 352, 610, 561, 50, 380]",2017
14121,"[49, 610, 141, 561]",2017
14122,"[18, 599, 249, 380, 125, 414]",2017
14123,"[252, 125]",2017
14124,"[328, 475, 414, 599]",2017
14125,"[50, 212, 414, 551]",2017
14126,"[352, 282, 141, 599]",2017
14127,"[517, 141, 15, 401, 471, 475, 159, 561, 380]",2017
14128,"[65, 67, 328, 15, 599, 279, 413, 352, 433, 561]",2017
14129,"[352, 159, 610, 561, 414, 15]",2017
14130,"[328, 252, 414, 599]",2017
14131,"[352, 610, 67, 517, 523, 365, 141, 561, 50, 401, 599, 475, 380]",2017
14132,"[561, 282, 517, 610]",2017
14133,"[515, 517, 523, 141, 15, 401, 279, 282, 30, 551, 561, 67, 328, 212, 599, 601, 475, 352, 610, 365, 380]",2017
14134,"[352, 610, 67, 471, 517, 328, 523, 365, 141, 561, 50, 401, 599, 475, 380, 190]",2017
14135,"[561, 599, 279, 475, 380, 365, 190]",2017
14136,"[365, 15, 49, 561, 154, 475]",2017
14137,"[599, 526, 414, 159]",2017
14138,"[50, 523, 599, 551]",2017
14139,"[212, 365, 30, 159]",2017
14140,"[610, 141, 401, 561, 252]",2017
14141,"[523, 515, 599, 551]",2017
14142,"[610, 365, 414, 599]",2017
14143,"[610, 517, 551, 328, 365, 141, 15, 114, 50, 154, 475, 380, 190]",2017
14144,"[352, 610, 561, 30, 475, 190]",2017
14145,"[65, 67, 515, 517, 328, 141, 526, 15, 400, 212, 599, 279, 471, 413, 159, 352, 551, 363, 47, 561, 49, 443, 380]",2017
14146,"[65, 610, 414, 599]",2017
14147,"[517, 141, 15, 401, 279, 154, 30, 159, 551, 47, 561, 328, 212, 599, 601, 475, 352, 610, 365, 380]",2017
14148,"[50, 212, 610, 154]",2017
14149,"[561, 610, 141, 599, 249, 380, 365, 413]",2017
14150,"[212, 599, 551, 523, 141, 190]",2017
14151,"[561, 548, 190]",2017
14152,"[352, 65, 515, 517, 328, 523, 461, 15, 49, 561, 433, 471, 413, 190]",2017
14153,"[352, 610, 517, 551, 328, 561]",2017
14154,"[515, 517, 599, 279, 475, 610, 561, 380, 125]",2017
14155,"[475, 551, 471]",2017
14156,"[610, 551, 365, 141, 15, 561, 212, 599, 475, 380, 190]",2017
14157,"[352, 65, 610, 471, 599, 328, 15, 561, 212, 30, 279, 475, 380, 414]",2017
14158,"[328, 141, 15, 400, 599, 279, 413, 50, 380, 190]",2017
14159,"[448, 599]",2017
14160,"[18, 50, 610]",2017
14161,"[328, 408]",2017
14162,"[65, 610, 561, 599, 551, 380, 279, 413]",2017
14163,"[249, 515, 414]",2017
14164,"[67, 328, 523, 15, 401, 475, 610, 114, 50, 252, 380]",2017
14165,"[339, 380, 125, 599]",2017
14166,"[610, 517, 599, 328, 141, 279, 15, 401, 561, 50, 252, 471, 380, 159]",2017
14167,"[212, 517, 414]",2017
14168,"[408, 365, 448]",2017
14169,"[610, 475, 47]",2017
14170,"[352, 610, 517, 47]",2017
14171,"[380, 341, 413]",2017
14172,"[352, 65, 610, 517, 599, 551, 365, 141, 15, 561, 50, 279, 475, 380]",2017
14173,"[352, 610, 517, 599, 551, 328, 526, 561, 50, 433, 279, 282, 380]",2017
14174,"[249, 18]",2017
14175,"[50, 47, 599, 15]",2017
14176,"[328, 380, 475, 252]",2017
14177,"[352, 448, 610, 212, 279, 408, 15]",2017
14178,"[610, 475, 380, 21]",2017
14179,"[328, 212, 154, 475, 414, 610, 551, 365, 380]",2017
14180,"[352, 65, 610, 515, 599, 551, 365, 141, 15, 50, 279, 380, 413]",2017
14181,"[561, 282, 599, 551]",2017
14182,"[50, 15, 610, 159]",2017
14183,"[328, 526, 50, 599, 380]",2017
14184,"[141, 15, 212, 279, 352, 610, 551, 561, 50]",2017
14185,"[328, 282, 380, 517]",2017
14186,"[249, 154, 380, 610]",2017
14187,"[610, 550, 551, 279, 365, 15, 561, 599, 154, 475, 380, 414]",2017
14188,"[352, 610, 67, 471, 517, 599, 328, 461, 561, 212, 279, 601, 282, 380, 413]",2017
14189,"[352, 50, 365, 599, 279, 461, 414, 15]",2017
14190,"[515, 523, 141, 15, 400, 279, 154, 30, 548, 550, 561, 433, 65, 328, 212, 599, 475, 352, 610, 365, 380]",2017
14191,"[352, 65, 610, 599, 279, 380, 141, 462]",2017
14192,"[561, 279, 341, 599]",2017
14193,"[550, 50, 414]",2017
14194,"[65, 475, 550, 561]",2017
14195,"[561, 252, 212, 599, 380, 414]",2017
14196,"[561, 610, 21, 380, 365, 414]",2017
14197,"[610, 599, 551, 328, 365, 141, 15, 561, 252, 471, 475, 380, 190]",2017
14198,"[517, 328, 15, 599, 279, 414, 610, 551, 561, 50, 380]",2017
14199,"[352, 49, 561, 599, 279, 141, 30, 15]",2017
14200,"[610, 517, 550, 328, 523, 365, 141, 15, 47, 401, 561, 599, 475, 380]",2017
14201,"[352, 610, 471, 517, 599, 328, 141, 561, 212, 279, 282, 475, 380, 413]",2017
14202,"[352, 610, 599, 551, 365, 141, 15, 50, 114, 212, 279, 380]",2017
14203,"[50, 515, 551]",2017
14204,"[352, 65, 515, 517, 328, 523, 461, 15, 561, 49, 413]",2017
14205,"[328, 461, 599, 159]",2017
14206,"[352, 610, 21]",2017
14207,"[352, 401, 515, 599]",2017
14208,"[154, 414, 551]",2017
14209,"[119, 47]",2017
14210,"[610, 599, 523, 400, 21, 279, 249, 475, 380, 414]",2017
14211,"[352, 610, 551, 328, 212, 414]",2017
14212,"[15, 279, 475, 352, 610, 550, 551, 561, 252, 380, 318]",2017
14213,"[67, 141, 15, 599, 475, 352, 551, 365, 380]",2017
14214,"[339, 252, 414]",2017
14215,"[352, 610, 414, 328, 141, 365, 114, 212, 599, 249, 154, 475, 380, 190]",2017
14216,"[515, 523, 141, 15, 401, 279, 154, 30, 159, 550, 551, 561, 443, 328, 212, 599, 601, 475, 352, 610, 365, 380]",2017
14217,"[561, 475, 413, 15]",2017
14218,"[523, 212, 599, 159]",2017
14219,"[401, 610, 252, 517]",2017
14220,"[190, 119]",2017
14221,"[328, 15, 401, 414, 610, 365, 561, 380, 252]",2017
14222,"[352, 561, 517, 471, 328, 523, 461, 413]",2017
14223,"[610, 551, 328, 380, 413]",2017
14224,"[517, 328, 141, 526, 471, 599, 279, 365, 561]",2017
14225,"[352, 561, 212, 599, 328, 380, 282, 279]",2017
14226,"[352, 67, 517, 599, 551, 328, 365, 141, 15, 561, 401, 212, 279, 601, 154, 475, 380, 159]",2017
14227,"[65, 67, 515, 328, 141, 526, 15, 400, 212, 599, 279, 471, 413, 159, 352, 551, 363, 47, 561, 433, 50, 443, 380]",2017
14228,"[610, 523, 252]",2017
14229,"[610, 475, 599, 159]",2017
14230,"[610, 550, 551, 328, 365, 141, 15, 279, 561, 50, 599, 475, 380, 190]",2017
14231,"[67, 517, 141, 471, 365, 561, 50, 380, 190]",2017
14232,"[352, 380, 252, 561]",2017
14233,"[352, 561, 50, 212, 517, 599, 328, 526]",2017
14234,"[610, 517, 462, 599]",2017
14235,"[380, 318, 599]",2017
14236,"[380, 154, 252, 610]",2017
14237,"[561, 365, 190, 526]",2017
14238,"[517, 328, 523, 526, 599, 279, 610, 551, 561, 50, 380]",2017
14239,"[352, 561, 610, 339, 599, 380, 154, 252]",2017
14240,"[561, 141, 462, 599]",2017
14241,"[599, 551, 47, 50, 279, 414]",2017
14242,"[610, 443]",2017
14243,"[352, 47, 517, 599, 523, 380, 461, 159]",2017
14244,"[352, 599, 551, 328, 550, 523, 365, 526, 15, 400, 561, 212, 279, 282]",2017
14245,"[328, 461, 599, 47]",2017
14246,"[561, 363, 599, 159]",2017
14247,"[352, 433, 523, 561]",2017
14248,"[515, 517, 141, 15, 400, 279, 30, 159, 551, 561, 50, 443, 190, 67, 328, 461, 212, 599, 471, 352, 363, 365, 380]",2017
14249,"[352, 433, 517, 561]",2017
14250,"[352, 610, 515, 599, 328, 365, 141, 15, 561, 212, 279, 475, 380, 30]",2017
14251,"[352, 50, 475, 610]",2017
14252,"[517, 599, 380, 141, 190, 47]",2017
14253,"[517, 141, 15, 599, 471, 475, 561, 380, 190]",2017
14254,"[352, 433, 461, 561]",2017
14255,"[352, 65, 67, 515, 517, 599, 551, 328, 141, 526, 15, 47, 561, 49, 212, 279, 380, 413]",2017
14256,"[523, 414, 551]",2017
14257,"[352, 49, 610, 517, 599, 328, 475, 414]",2017
14258,"[523, 49, 515, 471]",2017
14259,"[610, 517, 328, 599, 252, 159]",2017
14260,"[517, 599, 159, 352, 551, 47, 561, 50, 380]",2017
14261,"[305, 212, 15, 279]",2017
14262,"[400, 365, 599, 159]",2017
14263,"[610, 551, 561, 380, 252, 414]",2017
14264,"[515, 15, 400, 279, 154, 30, 550, 551, 561, 50, 433, 49, 443, 190, 67, 328, 212, 599, 471, 352, 610, 365, 380]",2017
14265,"[352, 610, 550, 551, 328, 365, 141, 15, 279, 561, 50, 599, 380, 190]",2017
14266,"[352, 561, 610, 49, 517, 279, 15, 47]",2017
14267,"[401, 50, 515, 363, 599, 551, 475, 380]",2017
14268,"[50, 279, 414, 15]",2017
14269,"[414, 119]",2017
14270,"[352, 561, 610, 551, 599, 249, 380, 365]",2017
14271,"[352, 65, 610, 599, 551, 365, 141, 15, 50, 212, 279, 380]",2017
14272,"[523, 212, 414]",2017
14273,"[380, 50, 154, 15]",2017
14274,"[65, 610, 47]",2017
14275,"[523, 551, 526, 471]",2017
14276,"[67, 15, 599, 279, 475, 550, 561, 252, 380]",2017
14277,"[65, 515, 523, 141, 15, 599, 352, 365, 114]",2017
14278,"[352, 610, 517, 328, 363, 141, 365, 279, 561, 212, 599, 380, 413]",2017
14279,"[610, 67, 517, 599, 551, 328, 141, 365, 15, 400, 561, 50, 279, 475, 380, 190]",2017
14280,"[65, 515, 141, 15, 599, 413, 159, 352, 551, 47, 190]",2017
14281,"[352, 141, 47, 561, 50, 475]",2017
14282,"[30, 159]",2017
14283,"[610, 365, 599, 154, 475, 380]",2017
14284,"[328, 141, 401, 471, 599, 159, 561, 50, 380]",2017
14285,"[517, 413, 599, 47]",2017
14286,"[448, 610, 517, 414]",2017
14287,"[352, 550, 114, 50, 599, 414]",2017
14288,"[352, 561, 517, 599, 363, 380]",2017
14289,"[352, 517, 599, 551, 365, 526, 47, 561, 114, 212, 279, 380, 413]",2017
14290,"[352, 550, 551, 328, 523, 365, 15, 400, 561, 212, 599, 282, 279, 414]",2017
14291,"[561, 282, 517, 599]",2017
14292,"[49, 610, 212, 599, 279, 475, 380, 414]",2017
14293,"[448, 610, 279]",2017
14294,"[401, 610, 49, 517, 599, 328, 475]",2017
14295,"[515, 475, 551]",2017
14296,"[352, 67, 517, 599, 15, 365, 413, 159]",2017
14297,"[517, 141, 252, 599, 380]",2017
14298,"[67, 517, 599, 551, 328, 141, 365, 15, 400, 561, 433, 49, 279, 475, 380, 30]",2017
14299,"[610, 523, 599, 47]",2017
14300,"[400, 159, 212, 551, 599, 365, 47]",2017
14301,"[526, 599, 159, 352, 550, 551, 365, 114, 50]",2017
14302,"[352, 50, 282, 47]",2017
14303,"[400, 21, 599, 279, 154, 352, 610, 561, 433, 252, 380]",2017
14304,"[341, 413, 599]",2017
14305,"[352, 610, 599, 328, 141, 15, 400, 561, 50, 279, 380, 414]",2017
14306,"[212, 328, 523, 380, 414, 15]",2017
14307,"[159, 328, 551, 47]",2017
14308,"[561, 610, 475, 413]",2017
14309,"[561, 154, 517, 599]",2017
14310,"[352, 610, 551, 328, 365, 141, 15, 279, 561, 50, 341, 599, 380, 190]",2017
14311,"[65, 551, 461, 599]",2017
14312,"[610, 212, 252, 154]",2017
14313,"[610, 599, 471, 475, 380, 365]",2017
14314,"[352, 365, 190, 526]",2017
14315,"[515, 523, 141, 15, 400, 401, 279, 30, 550, 551, 561, 443, 65, 67, 328, 212, 599, 475, 352, 610, 365, 380]",2017
14316,"[352, 305, 561]",2017
14317,"[380, 461, 599, 47]",2017
14318,"[365, 341, 190]",2017
14319,"[610, 125, 279]",2017
14320,"[610, 551, 414, 279]",2017
14321,"[352, 212, 365, 190]",2017
14322,"[517, 328, 461, 599, 159, 363, 365, 47, 561]",2017
14323,"[328, 15, 599, 279, 414, 352, 610, 49, 561, 50, 380]",2017
14324,"[352, 517, 328, 523, 471, 190]",2017
14325,"[352, 550, 551, 599, 523, 526]",2017
14326,"[517, 526, 212, 599, 279, 352, 365, 561, 50]",2017
14327,"[352, 610, 517, 599, 523, 365, 141, 15, 461, 561, 212, 279, 475, 380]",2017
14328,"[517, 141, 15, 401, 159, 551, 561, 50, 190, 67, 328, 599, 471, 475, 352, 610, 365, 114, 380]",2017
14329,"[380, 212, 341]",2017
14330,"[610, 517, 551, 523, 365, 141, 15, 561, 50, 599, 475, 380, 190]",2017
14331,"[517, 599, 551, 328, 141, 400, 561, 433, 49, 279, 443, 380, 30, 159]",2017
14332,"[352, 561, 610, 50, 517, 279, 47, 15]",2017
14333,"[328, 339, 599, 279, 414, 352, 610, 365, 561, 50, 380]",2017
14334,"[15, 21, 599, 475, 610, 561, 252, 249, 380]",2017
14335,"[328, 526, 400, 212, 599, 279, 561, 50, 433, 114, 380]",2017
14336,"[610, 365, 526, 599]",2017
14337,"[352, 50, 610, 599, 154, 380, 15]",2017
14338,"[65, 515, 365]",2017
14339,"[548, 328, 305, 561, 599, 380]",2017
14340,"[352, 610, 380, 341]",2017
14341,"[515, 523, 141, 15, 400, 279, 282, 30, 548, 561, 433, 328, 212, 599, 475, 352, 610, 365, 380]",2017
14342,"[610, 114, 517, 551, 328, 475, 380, 190]",2017
14343,"[352, 365, 114, 551, 599, 461, 526, 47]",2017
14344,"[50, 517, 475, 471, 551, 523, 365]",2017
14345,"[517, 141, 212, 471, 599, 279, 365, 561, 380]",2017
14346,"[305, 561, 517, 599, 328, 380, 461, 413]",2017
14347,"[18, 414, 610, 599]",2017
14348,"[610, 517, 551, 328, 365, 141, 15, 561, 50, 114, 599, 475, 380, 190]",2017
14349,"[526, 365, 190, 471]",2017
14350,"[49, 50, 475, 141]",2017
14351,"[610, 471, 67, 517, 599, 551, 141, 365, 15, 561, 50, 401, 114, 279, 475, 380, 190, 159]",2017
14352,"[328, 433, 517, 561]",2017
14353,"[515, 523, 141, 15, 400, 401, 279, 282, 30, 550, 551, 561, 65, 328, 212, 599, 475, 352, 610, 365, 380]",2017
14354,"[50, 515, 599, 249, 475, 380, 125, 414]",2017
14355,"[515, 141, 15, 401, 279, 282, 154, 30, 551, 561, 328, 212, 599, 475, 352, 610, 365, 114, 380]",2017
14356,"[328, 15, 212, 599, 279, 475, 414, 561, 114, 252, 380]",2017
14357,"[561, 380, 341]",2017
14358,"[50, 380, 318, 279]",2017
14359,"[352, 65, 610, 414, 550, 365, 141, 15, 561, 49, 212, 599, 408, 154, 475, 279, 30]",2017
14360,"[352, 65, 515, 517, 551, 523, 365, 141, 47, 15, 599, 413]",2017
14361,"[561, 114, 599, 328, 365, 47]",2017
14362,"[50, 212, 414, 279]",2017
14363,"[610, 67, 471, 517, 551, 365, 141, 15, 561, 50, 401, 599, 475, 380, 190, 159]",2017
14364,"[515, 523, 141, 15, 401, 279, 282, 30, 550, 551, 561, 443, 67, 328, 212, 599, 475, 352, 610, 365, 380]",2017
14365,"[305, 561, 517, 599, 328, 475, 380, 141]",2017
14366,"[15, 21, 599, 475, 610, 365, 561, 252, 380]",2017
14367,"[610, 212, 21, 380, 249, 154, 252, 414]",2017
14368,"[610, 561, 279, 380, 252, 30]",2017
14369,"[610, 328, 561, 252, 249, 380]",2017
14370,"[328, 141, 15, 401, 279, 414, 610, 561, 380]",2017
14371,"[50, 380, 21]",2017
14372,"[517, 363, 365, 599]",2017
14373,"[610, 523, 365, 141, 212, 159]",2017
14374,"[352, 461, 414, 15]",2017
14375,"[551, 18, 50, 599, 380, 414]",2017
14376,"[517, 328, 212, 475, 352, 610, 551, 114, 380, 190]",2017
14377,"[448, 610, 49, 599, 475]",2017
14378,"[515, 523, 475]",2017
14379,"[610, 517, 523, 561, 252, 159]",2017
14380,"[401, 515, 414, 599]",2017
14381,"[515, 523, 141, 15, 400, 279, 30, 548, 550, 561, 433, 65, 328, 212, 599, 475, 352, 610, 365, 114, 380]",2017
14382,"[610, 517, 551, 328, 365, 141, 15, 114, 50, 212, 475, 380, 190]",2017
14383,"[515, 523, 141, 15, 400, 401, 279, 30, 551, 561, 443, 65, 67, 328, 212, 599, 475, 352, 610, 363, 365, 380]",2017
14384,"[328, 252, 414, 159]",2017
14385,"[561, 50, 212, 517, 471, 380]",2017
14386,"[352, 114, 550]",2017
14387,"[352, 610, 517, 282, 380, 141, 15]",2017
14388,"[408, 212]",2017
14389,"[599, 365, 413, 47]",2017
14390,"[599, 365, 526, 159]",2017
14391,"[352, 610, 599, 328, 523, 365, 141, 15, 461, 561, 50, 433, 212, 279, 380, 413]",2017
14392,"[551, 119]",2017
14393,"[328, 363, 365]",2017
14394,"[517, 328, 15, 599, 352, 365, 561, 50, 380]",2017
14395,"[551, 523, 400, 599, 279, 414]",2017
14396,"[523, 141, 15, 401, 471, 599, 365, 561, 380]",2017
