,users,period
41,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
42,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
43,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
44,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
45,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
46,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
47,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
48,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
49,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
50,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
51,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
52,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
53,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
54,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
55,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
56,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
57,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
0,"113,13,135,140,157,160,164,183,195,199,216,234,238,255,267,288,292,367,384,4,410,414,42,422,430,45,453,457,474,493,494,500,516,555,572,603,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2001
1,"113,13,135,140,157,160,164,183,195,199,216,234,238,255,267,288,292,367,384,4,410,414,42,422,430,45,453,457,474,493,494,500,516,555,572,603,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2001
2,"113,13,135,140,157,160,164,183,195,199,216,234,238,255,267,288,292,367,384,4,410,414,42,422,430,45,453,457,474,493,494,500,516,555,572,603,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2001
0,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
1,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
2,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
3,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
4,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
5,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
6,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
7,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
8,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
9,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
10,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
11,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
12,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
13,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
14,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
15,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
16,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
17,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
18,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
19,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
20,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
21,"140,186,195,198,199,263,288,292,313,325,391,392,414,422,448,45,452,453,474,479,527,531,532,558,69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2002
0,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
1,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
2,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
3,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
4,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
5,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
6,"104,108,140,160,165,169,182,185,199,20,275,288,292,293,303,311,312,342,414,427,430,448,449,45,474,504,518,9,95,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2003
0,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
1,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
2,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
3,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
4,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
5,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
6,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
7,"100,104,140,160,169,182,199,226,232,263,288,309,310,346,36,387,414,425,448,45,474,504,66,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2004
0,"104,140,156,182,194,199,218,221,226,23,232,250,260,263,286,287,288,309,316,336,346,387,396,414,425,428,438,448,45,462,474,478,48,482,488,502,552,594,66,7,91,95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2005
1,"104,140,156,182,194,199,218,221,226,23,232,250,260,263,286,287,288,309,316,336,346,387,396,414,425,428,438,448,45,462,474,478,48,482,488,502,552,594,66,7,91,95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2005
0,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
1,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
2,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
3,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
4,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
5,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
6,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
7,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
8,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
9,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
10,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
11,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
12,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
13,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
14,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
15,"104,129,132,140,144,167,178,182,187,226,232,257,259,264,288,289,292,309,336,34,346,370,381,387,414,423,425,438,448,462,463,474,510,513,542,608,61,64,68,7,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2006
